Filename,MSE,PSNR,SSIM
064.jpg,1.3113149007161458,46.953733646612406,0.995607502482331
065.jpg,1.2750142415364583,47.07565325128403,0.9937145305722178
066.jpg,1.3052317301432292,46.9739273793824,0.9902163484099842
067.jpg,1.313995361328125,46.94486528789624,0.9963624819512781
068.jpg,1.2972462972005208,47.00057921129141,0.9961755764315406
069.jpg,1.3273061116536458,46.901092667368445,0.9935298938288936
070.jpg,1.3255360921223958,46.90688803528185,0.988509519715976
071.jpg,1.323516845703125,46.91350887501528,0.9937459364846433
072.jpg,1.3039398193359375,46.97822812979248,0.9964928071207271
073.jpg,1.2406717936197917,47.19423452110248,0.9890352659892271
074.jpg,1.2095082600911458,47.30471522233877,0.9943069695830582
075.jpg,1.3250681559244792,46.9084214374176,0.9921486586849978
076.jpg,1.32568359375,46.90640479246838,0.9955042482302252
077.jpg,1.14019775390625,47.56100179722584,0.9919340302935306
078.jpg,1.3048502604166667,46.97519684293978,0.9901838723830635
079.jpg,1.3236287434895833,46.91314171280537,0.9929487701199786
080.jpg,1.2573394775390625,47.13627809262374,0.9957365686006291
081.jpg,1.2393137613932292,47.198990887203095,0.9937251812036263
082.jpg,1.2109527587890625,47.29953159919256,0.9930146368179029
083.jpg,1.2907613118489583,47.02234421104059,0.9917129129663206
084.jpg,1.3167165120442708,46.935880790780544,0.9943239218550661
085.jpg,1.31939697265625,46.92704877606873,0.9931199939984241
086.jpg,1.2640177408854167,47.1132719141951,0.9936314780458183
087.jpg,1.3134409586588542,46.94669805561554,0.9961028368172854
088.jpg,1.2650705973307292,47.10965598853572,0.9946287534762971
089.jpg,1.1303304036458333,47.59874951449796,0.9925219775070233
090.jpg,1.2680308024088542,47.09950557516427,0.9923530922268621
091.jpg,1.2225545247395833,47.25812123529944,0.9937538275892509
092.jpg,1.30584716796875,46.97188009343695,0.9939828328603335
093.jpg,1.3288930257161458,46.89590338699485,0.9911746148528439
094.jpg,1.3352711995442708,46.87510879059531,0.9942139468116601
095.jpg,1.2690378824869792,47.09605774305519,0.9927433111052807
096.jpg,1.2951253255208333,47.00768564999963,0.9950461239275316
097.jpg,1.3287607828776042,46.89633559027815,0.9922651483163301
098.jpg,1.242523193359375,47.187758566987725,0.9872212754071154
099.jpg,1.1687266031901042,47.453674310683105,0.993381478494168
100.jpg,1.3099721272786458,46.958183057448636,0.9937876535608706
101.jpg,1.2436879475911458,47.18368935207426,0.9969447102045169
102.jpg,1.3058420817057292,46.97189700920106,0.9913442762268457
103.jpg,1.328369140625,46.8976158292978,0.9909098810954848
104.jpg,1.2875518798828125,47.03315623587386,0.990813012751317
105.jpg,1.3201955159505208,46.92442107532826,0.9908040879288911
106.jpg,1.3066965738932292,46.96905608469035,0.996994400787603
107.jpg,1.2510528564453125,47.15804702031725,0.994503538140172
108.jpg,1.3343404134114583,46.87813721087736,0.9941709119261324
109.jpg,1.2811279296875,47.05487861581247,0.9926381819799612
110.jpg,1.3293507893880208,46.89440763075498,0.9958485524797455
111.jpg,1.3075459798177083,46.966233911067974,0.9921572587780793
112.jpg,1.3138427734375,46.94536964224061,0.9924109622167064
113.jpg,1.3164113362630208,46.93688747306895,0.9926937037045548
114.jpg,1.330902099609375,46.88934250669848,0.9949762175506199
115.jpg,1.22052001953125,47.26535453558253,0.9921190624965869
116.jpg,1.3204854329427083,46.92346746258322,0.9926643164079588
117.jpg,1.2645772298177083,47.11135003297046,0.9910485212312136
118.jpg,1.3353474934895833,46.87486065304167,0.9967054028920034
119.jpg,1.2135823567708333,47.29011106876949,0.9940426718575028
120.jpg,1.3188527425130208,46.92884054088981,0.9970020207913421
121.jpg,1.27569580078125,47.07333234909416,0.9923531787288348
122.jpg,1.3265024820963542,46.90372293915004,0.9884447093067426
123.jpg,1.3371683756510417,46.86894263993337,0.9915521519039204
124.jpg,1.2572580973307292,47.13655919506161,0.9957005435270823
125.jpg,1.2559712727864583,47.14100654757338,0.9951230622011712
126.jpg,1.1753997802734375,47.42894755675546,0.9930350623993626
127.jpg,1.3366190592447917,46.87072711303169,0.9924049742994298
128.jpg,1.3255615234375,46.90680471371909,0.9967929914026671
129.jpg,1.3027699788411458,46.982126187842965,0.9952287327467603
130.jpg,1.3336385091145833,46.88042233515189,0.9956781874820035
131.jpg,1.24993896484375,47.161915541628396,0.9936220673383781
132.jpg,1.3243865966796875,46.91065583998923,0.9934152793008945
133.jpg,1.3245646158854167,46.91007211645012,0.9930207421408314
134.jpg,1.2471923828125,47.171469111186525,0.9919529965613098
135.jpg,1.3037567138671875,46.978838029708385,0.9909942851143277
136.jpg,1.2974141438802083,47.00001732746459,0.9902794807365165
137.jpg,1.32672119140625,46.903006947900664,0.9925908976368651
138.jpg,1.3019053141276042,46.9850096115741,0.9957222437582839
139.jpg,1.3161977132161458,46.93759228953752,0.9933744290375971
140.jpg,1.3145294189453125,46.943100508799645,0.9927131815717455
141.jpg,1.3242746988932292,46.91102279208919,0.9949690618687423
142.jpg,1.3200937906901042,46.92475572592265,0.9901994627049184
143.jpg,1.3131357828776042,46.94770724873226,0.9953755473035789
144.jpg,1.3154958089192708,46.93990892076848,0.9971004103217082
145.jpg,1.2784881591796875,47.0638365074,0.9955945021541286
146.jpg,1.3323008219401042,46.884780650439694,0.9906360009321511
147.jpg,1.2998809814453125,46.99176771228635,0.9947390067659508
148.jpg,1.2634836832682292,47.11510723090272,0.9904073288746288
149.jpg,1.3159027099609375,46.938565795603544,0.9985271802081851
150.jpg,1.3211212158203125,46.92137693937157,0.9915215092616338
